,All natural disasters (Occurrence),Drought (Occurrence),Earthquake (Occurrence),Extreme temperature (Occurrence),Extreme weather (Occurrence),Flood (Occurrence),Impact (Occurrence),Landslide (Occurrence),Mass movement (dry) (Occurrence),Volcanic activity (Occurrence),Wildfire (Occurrence),LandAverageTemperature,LandAverageTemperatureUncertainty,LandMaxTemperature,LandMaxTemperatureUncertainty,LandMinTemperature,LandMinTemperatureUncertainty,LandAndOceanAverageTemperature,LandAndOceanAverageTemperatureUncertainty,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1913,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.297749999999999,0.26225000000000004,14.201749999999999,0.3455,2.3190833333333334,0.3521666666666667,14.908749999999998,0.11708333333333336,8.5075,0.48000000000000015,0.6625,9.883333333333335,4.316666666666666,215.15250000000003,12.135,16.745,11.944999999999999
1914,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.5905,0.2519166666666666,14.314500000000002,0.3166666666666667,2.6870833333333324,0.30391666666666667,15.076250000000002,0.12525,7.945,0.4475,0.57,10.016666666666666,4.196666666666666,198.2841666666667,11.168333333333335,14.238333333333335,11.054166666666667
1915,7.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,8.593166666666665,0.24616666666666664,14.474166666666667,0.399,2.64375,0.3454166666666667,15.143749999999999,0.13425,8.305000000000001,0.425,0.715,10.108333333333333,4.152500000000001,205.1283333333333,10.514166666666666,17.650833333333335,11.4975
1916,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22525,0.26041666666666663,14.097166666666665,0.3239166666666667,2.2624999999999997,0.32683333333333336,14.901333333333334,0.13483333333333336,9.466666666666667,0.5,1.2325,10.883333333333333,4.1325,217.34583333333333,11.47166666666667,28.17,11.998333333333335
1917,6.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.023333333333332,0.26066666666666666,13.925916666666666,0.31949999999999995,2.0195833333333337,0.31375,14.809750000000003,0.14049999999999999,8.495,0.6308333333333334,1.3950000000000002,12.824999999999998,4.386666666666667,166.5925,12.275833333333333,27.299999999999994,8.781666666666666
1918,7.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.130833333333332,0.26825000000000004,13.961083333333333,0.2864166666666667,2.1856666666666666,0.371,14.959833333333336,0.14816666666666664,7.5391666666666675,0.625,1.1233333333333333,15.041666666666666,4.538333333333333,125.41583333333331,10.450000000000001,18.795,6.439999999999999
1919,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.38225,0.26675,14.15633333333333,0.34125,2.451083333333333,0.33933333333333343,15.006749999999998,0.14283333333333334,8.7825,0.5483333333333333,0.9558333333333332,17.333333333333332,4.715,126.60833333333333,7.93,13.842499999999996,6.543333333333334
1920,7.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.35875,0.2626666666666667,14.142666666666669,0.35325,2.44575,0.327,15.026249999999997,0.13558333333333333,7.9775,0.52,0.8591666666666667,20.04166666666667,5.0249999999999995,99.51249999999999,6.477499999999999,10.723333333333334,5.311666666666667
1921,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571,0.2568333333333334,14.424416666666668,0.28974999999999995,2.6770833333333326,0.3153333333333333,15.102083333333335,0.12916666666666668,6.857500000000001,0.4825,0.5241666666666667,17.850000000000005,4.7283333333333335,96.02583333333331,6.760000000000001,7.285833333333332,5.406666666666667
1922,6.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,8.408,0.25858333333333333,14.20525,0.3156666666666667,2.433333333333333,0.31325000000000003,15.012333333333336,0.12408333333333334,8.410833333333334,0.48666666666666664,0.5066666666666667,16.75,4.325833333333333,125.4858333333333,7.265000000000001,7.558333333333334,7.5225
1923,12.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,8.422166666666666,0.2530833333333334,14.181750000000001,0.28475,2.45625,0.28983333333333333,15.027833333333332,0.12266666666666669,8.573333333333332,0.5216666666666668,0.8466666666666667,17.050000000000004,4.220833333333333,125.70916666666665,7.6325,12.400833333333336,7.862500000000001
1924,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.506833333333335,0.25683333333333336,14.223833333333333,0.27924999999999994,2.5061666666666667,0.29425,15.039333333333333,0.12450000000000001,9.045833333333333,0.5416666666666666,0.9525,17.124999999999996,3.968333333333334,131.94916666666668,7.889999999999998,13.902499999999998,8.371666666666668
1925,6.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.534416666666667,0.24075,14.344333333333333,0.2554166666666667,2.5415,0.29058333333333336,15.090333333333334,0.12391666666666663,11.15,0.5766666666666665,1.1033333333333333,17.541666666666664,3.779166666666667,158.69916666666668,8.216666666666665,15.699166666666665,10.103333333333333
1926,15.0,0.0,1.0,0.0,7.0,4.0,0.0,2.0,0.0,1.0,0.0,8.728833333333332,0.2426666666666667,14.45225,0.256,2.7685833333333334,0.28175,15.241083333333336,0.12241666666666667,12.586666666666668,0.6491666666666666,1.245,17.7,3.524166666666666,177.72416666666666,9.16,17.568333333333335,11.7275
1927,12.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.522083333333333,0.2489166666666667,14.297833333333331,0.24875,2.535249999999999,0.29524999999999996,15.122250000000001,0.12166666666666666,15.343333333333335,0.7333333333333333,1.1700000000000002,17.358333333333338,3.334999999999999,220.8908333333333,10.555833333333332,16.835833333333333,15.856666666666667
1928,17.0,1.0,7.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,8.632166666666668,0.2485833333333333,14.362166666666665,0.24783333333333335,2.66825,0.2794166666666667,15.13225,0.12333333333333334,19.953333333333333,0.8133333333333334,1.2566666666666666,17.15833333333333,3.454166666666667,290.52166666666665,11.8425,18.290833333333335,21.78833333333333
1929,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.242416666666665,0.25175,13.95641666666667,0.24575,2.3010833333333336,0.2755,14.967416666666665,0.12466666666666666,26.01833333333333,0.9149999999999999,1.505,17.158333333333335,3.4583333333333326,378.7625,13.320833333333333,21.903333333333325,27.600833333333327
1930,14.0,0.0,7.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,8.633583333333332,0.23966666666666667,14.326250000000002,0.24358333333333335,2.74,0.2693333333333333,15.172499999999998,0.12891666666666668,21.026666666666667,0.9750000000000001,1.2633333333333334,16.7,3.3133333333333326,313.99666666666667,14.597500000000002,18.860000000000003,21.479166666666668
